Transaction_ID,Client_ID,Transaction_Type,Amount,Department,Date
614,1907,expense,1708.86,Sales,2024-08-01
615,1640,expense,288.71,HR,2024-07-18
616,1057,expense,249.9,Marketing,2024-07-13
617,1633,income,937.19,HR,2024-11-09
618,1512,income,278.35,Sales,2024-07-23
619,1750,income,401.5,HR,2024-08-31
620,1801,expense,131.29,Sales,2024-08-23
621,1095,expense,680.32,Finance,2024-12-30
622,1637,expense,379.63,Marketing,2024-09-07
623,1117,income,827.83,Finance,2024-12-15
624,1559,expense,758.73,Finance,2024-07-14
625,1600,expense,121.04,Sales,2024-10-06
626,1487,income,628.75,Sales,2024-07-28
627,1236,expense,804.85,Sales,2024-10-03
628,1884,expense,212.41,Sales,2024-09-09
629,1896,expense,94.74,Finance,2024-09-05
630,1271,expense,1.32,Sales,2024-12-04
631,1188,income,299.74,Sales,2024-10-08
632,1998,income,217.27,Finance,2024-08-30
633,1703,expense,404.74,Marketing,2024-10-11
634,1446,income,104.15,Marketing,2024-11-14
635,1580,expense,981.86,HR,2024-10-27
636,1789,expense,149.04,Finance,2024-07-17
637,1860,expense,128.37,Sales,2024-08-18
638,1246,expense,327.65,HR,2024-09-16
639,1962,income,345.43,Marketing,2024-08-15
640,1075,income,121.09,Marketing,2024-10-01
641,1153,income,158.63,Finance,2024-10-29
642,1655,expense,92.99,Sales,2024-07-13
643,1434,income,633.74,Sales,2024-08-14
644,1996,income,735.03,HR,2024-12-28
645,1085,expense,310.25,Marketing,2024-07-17
646,1696,expense,626.03,HR,2024-08-16
647,1284,income,665.78,HR,2024-08-31
648,1973,income,74.41,HR,2024-12-25
649,1219,expense,1693.32,Sales,2024-08-12
650,1068,income,860.27,Marketing,2024-09-06
651,1046,income,114.38,HR,2024-11-01
652,1093,income,103.0,Marketing,2024-10-17
653,1749,expense,67.14,Marketing,2024-07-28
654,1957,income,74.47,HR,2024-12-20
655,1452,expense,689.48,HR,2024-12-16
656,1203,expense,317.11,Finance,2024-10-02
657,1911,expense,763.78,Sales,2024-10-26
658,1217,income,685.71,Marketing,2024-12-11
659,1473,expense,463.94,HR,2024-09-29
660,1431,expense,579.77,HR,2024-09-22
661,1340,expense,9.26,Marketing,2024-08-02
662,1550,expense,186.82,HR,2024-07-25
663,1611,expense,507.81,Finance,2024-07-19
664,1288,expense,4.69,Marketing,2024-12-22
665,1253,expense,16.77,HR,2024-10-14
666,1733,expense,954.89,Marketing,2024-08-02
667,1356,income,576.05,HR,2024-09-05
668,1022,income,154.19,HR,2024-11-19
669,1761,income,582.32,Sales,2024-12-08
670,1521,expense,786.21,Marketing,2024-08-11
671,1757,expense,183.21,Sales,2024-10-03
672,1836,expense,18.35,HR,2024-08-16
673,1099,expense,1349.89,Marketing,2024-08-04
674,1801,expense,211.7,Marketing,2024-10-25
675,1179,expense,56.29,Finance,2024-12-07
676,1222,income,338.5,Finance,2024-12-30
677,1905,expense,731.52,HR,2024-12-29
678,1761,income,125.29,HR,2024-09-14
679,1658,income,157.01,HR,2024-12-26
680,1441,income,139.01,HR,2024-11-19
681,1607,income,2394.13,Finance,2024-11-23
682,1768,expense,109.95,Marketing,2024-11-05
683,1324,expense,428.45,Sales,2024-08-24
684,1515,income,1296.9,Marketing,2024-10-06
685,1015,expense,79.44,Marketing,2024-12-31
686,1791,expense,1767.72,Finance,2024-10-16
687,1335,income,1473.25,Marketing,2024-08-18
688,1758,expense,1079.55,Marketing,2024-10-21
689,1257,income,120.75,HR,2024-12-28
690,1496,expense,502.64,Sales,2024-11-11
691,1987,expense,715.42,Marketing,2024-09-08
692,1895,income,2135.35,Marketing,2024-09-24
693,1159,income,99.48,Sales,2024-11-13
694,1474,expense,726.27,HR,2024-11-20
695,1851,expense,206.85,Finance,2024-12-01
696,1663,income,96.57,Finance,2024-08-08
697,1907,expense,273.55,Marketing,2024-11-08
698,1689,expense,789.54,HR,2024-07-10
699,1674,expense,312.6,Finance,2024-07-03
700,1379,expense,385.58,Finance,2024-08-15
701,1544,expense,2665.36,Finance,2024-11-27
702,1928,expense,254.67,Finance,2024-09-05
703,1956,expense,477.78,Finance,2024-10-05
704,1690,income,227.26,Marketing,2024-07-19
705,1426,income,249.44,Finance,2024-08-31
706,1612,income,594.77,Marketing,2024-10-06
707,1267,expense,1389.4,Sales,2024-08-26
708,1834,expense,390.84,Sales,2024-10-03
709,1576,income,731.37,HR,2024-10-15
710,1416,expense,46.72,Marketing,2024-09-26
711,1167,expense,118.59,HR,2024-11-18
712,1841,income,348.71,Sales,2024-11-21
713,1042,expense,10.11,Sales,2024-11-21
714,1555,income,145.75,Sales,2024-10-23
715,1284,income,364.28,Sales,2024-10-27
716,1396,expense,7.54,Finance,2024-08-21
717,1011,expense,153.63,Sales,2024-08-10
718,1606,income,360.81,Finance,2024-08-17
719,1301,expense,425.66,Finance,2024-09-29
720,1897,expense,1300.17,HR,2024-08-08
721,1252,income,518.31,Finance,2024-07-13
722,1498,income,267.85,HR,2024-11-09
723,1753,expense,1332.14,Finance,2024-10-04
724,1034,income,768.29,Finance,2024-10-17
725,1726,expense,111.58,Sales,2024-10-12
726,1848,expense,70.12,Marketing,2024-10-06
727,1089,expense,563.22,Finance,2024-08-12
728,1775,income,410.36,Marketing,2024-09-26
729,1604,expense,779.55,Marketing,2024-10-01
730,1921,expense,671.24,Marketing,2024-12-21
731,1969,income,490.7,Finance,2024-11-03
732,1601,income,2148.19,Marketing,2024-10-17
733,1417,income,381.34,Finance,2024-08-16
734,1114,expense,60.01,Sales,2024-09-30
735,1616,expense,880.93,Finance,2024-12-28
736,1902,income,145.08,HR,2024-11-30
737,1195,expense,750.97,Sales,2024-08-10
738,1825,income,1574.52,Marketing,2024-07-03
739,1500,expense,596.67,Marketing,2024-10-29
740,1625,income,453.21,HR,2024-09-15
741,1492,expense,308.45,Sales,2024-10-03
742,1074,expense,226.6,HR,2024-07-13
743,1412,expense,217.71,Marketing,2024-10-13
744,1375,income,505.81,Finance,2024-07-18
745,1419,income,695.7,Marketing,2024-08-06
746,1728,expense,567.41,HR,2024-12-18
747,1276,income,110.58,Finance,2024-12-09
748,1760,income,340.6,Finance,2024-08-24
749,1675,income,784.24,Marketing,2024-08-21
750,1393,expense,322.85,Finance,2024-08-05
751,1868,expense,384.61,Sales,2024-12-29
752,1456,expense,737.31,Marketing,2024-10-22
753,1919,income,541.27,Marketing,2024-08-21
754,1191,income,263.26,Sales,2024-07-19
755,1738,expense,1128.87,Marketing,2024-11-17
756,1688,expense,88.71,HR,2024-09-30
757,1098,income,2703.67,HR,2024-11-16
758,1547,expense,63.27,Marketing,2024-08-17
759,1977,income,7.53,Sales,2024-10-09
760,1998,expense,1103.72,Finance,2024-10-07
761,1095,income,140.49,Sales,2024-11-21
762,1663,expense,654.11,HR,2024-08-16
763,1662,expense,833.04,Marketing,2024-09-05
764,1189,expense,979.45,Sales,2024-07-31
765,1735,income,2389.42,Finance,2024-09-14
766,1036,expense,174.1,Finance,2024-07-08
767,1779,expense,619.36,Finance,2024-08-13
768,1368,income,61.31,Finance,2024-12-25
769,1694,expense,261.12,Sales,2024-08-04
770,1524,expense,941.84,Finance,2024-12-30
771,1278,expense,229.16,HR,2024-07-14
772,1216,expense,447.14,Finance,2024-10-18
773,1866,income,350.36,HR,2024-07-04
774,1872,expense,519.16,Sales,2024-11-22
775,1797,income,1804.01,HR,2024-10-20
776,1272,expense,28.67,Sales,2024-09-07
777,1880,expense,426.61,Finance,2024-11-29
778,1061,expense,993.99,Marketing,2024-08-18
779,1595,income,328.29,HR,2024-08-24
780,1879,income,40.89,HR,2024-11-28
781,1728,expense,411.1,Marketing,2024-09-19
782,1341,expense,201.79,Sales,2024-11-17
783,1396,expense,84.17,Sales,2024-11-16
784,1698,expense,945.35,Finance,2024-10-23
785,1018,expense,368.65,HR,2024-09-13
786,1176,income,1353.6,Sales,2024-10-06
787,1611,income,819.99,Finance,2024-11-04
788,1395,income,590.41,Sales,2024-10-19
789,1444,income,2.52,Marketing,2024-10-09
790,1232,expense,279.15,Marketing,2024-10-22
791,1914,expense,110.0,Marketing,2024-07-29
792,1075,expense,1208.43,Finance,2024-08-31
793,1264,income,95.93,HR,2024-08-22
794,1454,income,168.48,Marketing,2024-10-25
795,1795,income,363.7,Marketing,2024-12-23
796,1717,income,152.83,Sales,2024-09-29
797,1734,expense,117.78,Marketing,2024-10-14
798,1383,income,457.02,HR,2024-09-24
799,1563,expense,46.57,Finance,2024-11-05
800,1850,income,29.96,Marketing,2024-10-08
801,1505,expense,232.8,Finance,2024-12-23
802,1366,expense,637.67,Finance,2024-10-02
803,1143,income,404.62,HR,2024-09-14
804,1884,expense,274.85,Sales,2024-07-03
805,1068,expense,417.07,Sales,2024-09-19
806,1098,expense,227.42,Finance,2024-10-13
807,1395,income,1375.58,Marketing,2024-08-01
808,1024,expense,28.23,Finance,2024-07-08
809,1947,expense,559.5,Sales,2024-09-25
810,1890,expense,1109.5,Marketing,2024-07-30
811,1468,expense,814.53,Sales,2024-11-20
812,1483,expense,101.7,HR,2024-09-12
813,1564,expense,175.44,Sales,2024-12-30
814,1150,expense,631.24,Marketing,2024-10-31
815,1143,expense,44.02,Marketing,2024-10-29
816,1568,expense,835.29,Finance,2024-08-07
817,1038,expense,634.53,Marketing,2024-11-20
818,1108,expense,653.94,HR,2024-12-05
819,1692,expense,52.81,Sales,2024-12-21
820,1041,income,632.5,Finance,2024-12-01
821,1185,expense,569.43,Finance,2024-10-23
822,1934,expense,888.7,Marketing,2024-10-17
823,1397,expense,21.24,HR,2024-09-16
824,1222,expense,11.69,Finance,2024-08-05
825,1633,income,233.41,HR,2024-09-28
826,1132,expense,80.55,HR,2024-12-06
827,1162,income,408.66,Sales,2024-08-09
828,1214,expense,1246.56,Sales,2024-09-12
829,1732,expense,248.36,Sales,2024-08-15
830,1234,expense,932.01,HR,2024-10-15
831,1842,income,0.12,Sales,2024-12-17
832,1657,expense,92.27,Finance,2024-11-23
833,1750,income,15.45,Finance,2024-10-08
834,1587,income,198.86,Marketing,2024-12-11
835,1008,income,1194.01,HR,2024-12-25
836,1073,income,50.99,Sales,2024-08-30
837,1953,expense,466.22,Finance,2024-12-15
838,1491,expense,300.28,HR,2024-07-03
839,1912,income,1394.1,HR,2024-09-20
840,1252,expense,65.35,Sales,2024-07-07
841,1229,income,119.15,HR,2024-07-31
842,1518,expense,14.99,Sales,2024-09-03
843,1173,expense,284.52,Sales,2024-10-03
844,1652,expense,162.75,Sales,2024-09-02
845,1167,expense,1019.75,HR,2024-09-15
846,1169,expense,464.36,HR,2024-07-03
847,1392,income,476.08,Sales,2024-10-01
848,1945,expense,379.55,HR,2024-08-04
849,1794,income,48.17,Sales,2024-07-15
850,1633,expense,294.41,Marketing,2024-07-21
851,1193,expense,3805.67,HR,2024-08-31
852,1516,expense,901.6,HR,2024-09-21
853,1028,income,1119.61,Marketing,2024-12-03
854,1164,expense,866.44,Marketing,2024-07-04
855,1421,income,54.37,Marketing,2024-11-18
856,1338,expense,129.03,Sales,2024-12-26
857,1647,income,1.56,Sales,2024-12-23
858,1495,income,180.85,Finance,2024-12-14
859,1364,expense,57.49,Marketing,2024-09-05
860,1832,expense,320.08,Finance,2024-10-02
861,1341,income,565.25,Sales,2024-08-27
862,1499,income,1037.75,HR,2024-11-07
863,1656,expense,691.58,Marketing,2024-07-25
864,1510,expense,1395.06,HR,2024-07-11
865,1326,expense,27.7,Sales,2024-07-01
866,1216,income,6.13,Marketing,2024-08-17
867,1300,income,541.38,Finance,2024-10-21
868,1131,income,170.79,Finance,2024-12-23
869,1803,income,146.18,Sales,2024-11-15
870,1069,expense,200.9,HR,2024-09-19
871,1251,expense,157.22,Sales,2024-07-30
872,1414,income,358.14,HR,2024-12-10
873,1786,income,290.04,Sales,2024-10-22
874,1444,income,359.16,Finance,2024-07-19
875,1875,expense,558.46,HR,2024-10-18
876,1181,expense,244.8,Sales,2024-12-28
877,1166,income,144.71,Marketing,2024-08-03
878,1090,income,90.88,Finance,2024-08-01
879,1713,expense,214.99,Finance,2024-09-14
880,1857,expense,677.02,Marketing,2024-11-03
881,1530,expense,706.74,Sales,2024-11-11
882,1038,income,549.66,HR,2024-11-18
883,1125,income,133.3,Finance,2024-09-24
884,1450,expense,443.47,Sales,2024-09-13
885,1172,income,422.79,Marketing,2024-11-12
886,1652,income,331.08,HR,2024-08-14
887,1753,expense,399.23,Sales,2024-12-20
888,1219,income,338.43,Sales,2024-09-03
889,1637,expense,416.73,Finance,2024-10-02
890,1057,income,628.52,Finance,2024-07-19
891,1659,income,58.06,HR,2024-10-27
892,1475,expense,692.4,Sales,2024-08-16
893,1455,income,73.03,Marketing,2024-08-15
894,1828,expense,34.48,Marketing,2024-07-29
895,1894,expense,1866.51,HR,2024-10-08
896,1360,income,1573.18,Sales,2024-09-03
897,1934,expense,31.17,Finance,2024-11-28
898,1000,income,292.82,Sales,2024-11-05
899,1386,expense,103.05,Finance,2024-08-20
900,1972,income,332.13,Marketing,2024-07-22
901,1347,expense,886.5,HR,2024-10-18
902,1189,income,1504.02,HR,2024-09-09
903,1504,expense,502.91,HR,2024-08-02
904,1190,expense,218.4,Finance,2024-11-04
905,1507,expense,462.32,Marketing,2024-10-17
906,1368,income,186.98,Marketing,2024-10-08
907,1408,income,1202.99,HR,2024-08-13
908,1823,expense,1021.65,HR,2024-07-07
909,1928,expense,408.48,Finance,2024-11-05
910,1933,income,196.37,Finance,2024-09-29
911,1116,expense,173.64,Sales,2024-11-07
912,1133,income,16.99,Finance,2024-07-17
913,1057,expense,845.92,Sales,2024-09-03
914,1555,income,299.27,HR,2024-10-18
915,1684,income,196.62,Marketing,2024-07-30
916,1671,expense,318.49,Finance,2024-09-30
917,1172,income,853.91,Marketing,2024-12-01
918,1828,expense,66.55,Finance,2024-12-10
919,1814,expense,974.75,Finance,2024-09-13
920,1148,income,1138.99,Sales,2024-12-03
921,1079,income,1465.98,Finance,2024-11-30
922,1885,expense,253.32,HR,2024-10-13
923,1212,income,122.4,Marketing,2024-07-31
924,1202,expense,233.92,Finance,2024-12-29
925,1763,expense,202.42,Marketing,2024-10-05
926,1228,expense,96.89,Marketing,2024-08-20
927,1675,income,467.31,Marketing,2024-08-27
928,1226,income,323.73,Finance,2024-08-03
929,1658,income,1003.84,Sales,2024-07-21
930,1531,income,16.32,Marketing,2024-12-31
931,1440,expense,516.23,Marketing,2024-08-06
932,1401,expense,719.74,Finance,2024-09-02
933,1046,income,712.49,Finance,2024-11-24
934,1232,income,1086.1,HR,2024-11-01
935,1304,income,652.88,HR,2024-10-09
936,1525,expense,1314.23,Sales,2024-10-27
937,1142,income,202.23,Sales,2024-09-23
938,1414,expense,349.79,Sales,2024-09-16
939,1512,income,7.09,Sales,2024-12-28
940,1372,expense,3.49,Marketing,2024-10-12
941,1565,expense,137.3,Finance,2024-09-10
942,1885,income,53.13,HR,2024-10-11
943,1258,income,150.7,Marketing,2024-09-15
944,1655,expense,97.43,Finance,2024-10-18
945,1470,income,14.47,Finance,2024-07-19
946,1952,expense,1200.12,Marketing,2024-11-07
947,1970,expense,4.13,Marketing,2024-11-11
948,1011,expense,666.06,HR,2024-12-04
949,1329,expense,82.52,Sales,2024-12-16
950,1735,income,1216.52,Sales,2024-12-26
951,1783,income,1116.51,HR,2024-11-10
952,1967,expense,530.52,HR,2024-12-16
953,1357,income,557.73,Sales,2024-08-31
954,1971,expense,2.68,Marketing,2024-12-05
955,1407,income,2095.59,Sales,2024-10-11
956,1667,income,1051.18,Finance,2024-10-08
957,1372,expense,1127.4,Finance,2024-12-02
958,1007,income,538.3,HR,2024-12-25
959,1121,expense,211.4,Sales,2024-08-21
960,1347,expense,1120.5,Sales,2024-08-18
961,1675,expense,172.31,Finance,2024-10-08
962,1089,expense,413.58,Sales,2024-11-03
963,1647,expense,52.53,HR,2024-10-26
964,1697,expense,1275.24,HR,2024-08-23
965,1315,income,75.86,Finance,2024-10-27
966,1177,expense,127.38,Sales,2024-11-10
967,1539,expense,408.37,Sales,2024-11-14
968,1731,expense,722.16,Finance,2024-12-09
969,1868,expense,482.94,Marketing,2024-10-06
970,1040,income,132.07,Marketing,2024-08-05
971,1739,expense,0.47,Sales,2024-11-25
972,1703,expense,707.66,HR,2024-09-19
973,1922,income,2106.81,Marketing,2024-09-23
974,1501,expense,830.14,Sales,2024-09-21
975,1958,expense,308.28,Marketing,2024-09-01
976,1144,expense,1170.49,Finance,2024-09-05
977,1200,expense,263.69,Marketing,2024-12-05
978,1928,expense,372.15,Marketing,2024-07-03
979,1723,income,324.21,Finance,2024-12-24
980,1460,expense,296.76,HR,2024-08-11
981,1731,income,746.25,Sales,2024-07-24
982,1751,expense,374.09,HR,2024-08-13
983,1924,expense,190.42,HR,2024-11-06
984,1908,income,149.31,Marketing,2024-10-23
985,1557,income,19.24,Sales,2024-12-29
986,1546,expense,437.57,Marketing,2024-12-27
987,1252,income,130.66,Finance,2024-08-05
988,1389,expense,80.16,HR,2024-08-07
989,1593,income,530.41,HR,2024-12-19
990,1882,income,571.61,Finance,2024-09-20
991,1255,expense,697.48,Sales,2024-12-22
992,1708,expense,350.16,HR,2024-07-29
993,1814,expense,1122.42,HR,2024-12-26
994,1920,income,1377.12,Sales,2024-08-10
995,1449,expense,823.49,Marketing,2024-09-26
996,1009,expense,504.74,Finance,2024-08-17
997,1823,expense,181.0,Sales,2024-10-22
998,1797,expense,2035.65,Finance,2024-07-22
999,1241,expense,160.2,Finance,2024-10-07
1000,1250,expense,113.24,HR,2024-07-17
1001,1876,income,291.84,Sales,2024-09-24
1002,1004,expense,29.26,Finance,2024-11-10
1003,1118,income,1919.72,Marketing,2024-08-30
1004,1800,expense,443.89,Finance,2024-09-27
1005,1373,income,407.04,HR,2024-11-11
1006,1064,expense,533.26,Marketing,2024-12-28
1007,1145,expense,343.61,Marketing,2024-09-19
1008,1223,income,16.29,Sales,2024-10-03
1009,1238,income,473.78,Marketing,2024-11-22
1010,1176,income,629.7,Sales,2024-08-28
1011,1778,expense,269.57,Sales,2024-12-14
1012,1852,expense,707.96,Marketing,2024-08-23
1013,1281,income,128.74,Sales,2024-11-03
1014,1062,expense,125.05,Sales,2024-12-23
1015,1216,income,88.02,Marketing,2024-12-12
1016,1853,expense,232.6,HR,2024-08-17
1017,1826,expense,938.7,Finance,2024-09-06
1018,1794,income,879.87,Sales,2024-10-15
1019,1688,expense,241.3,Sales,2024-09-16
1020,1460,income,444.73,Marketing,2024-09-15
1021,1928,income,637.94,Finance,2024-07-27
1022,1609,income,138.01,Finance,2024-09-26
1023,1104,income,92.05,Sales,2024-12-02
1024,1098,expense,1789.49,Marketing,2024-09-10
1025,1510,expense,480.59,HR,2024-12-27
1026,1384,expense,1992.72,Finance,2024-08-16
1027,1404,income,206.06,HR,2024-10-11
1028,1822,income,607.06,Marketing,2024-07-21
1029,1517,expense,125.9,HR,2024-10-23
1030,1475,expense,151.36,Marketing,2024-08-26
1031,1976,income,358.62,Sales,2024-10-13
1032,1708,expense,192.55,HR,2024-10-03
1033,1862,expense,91.73,Sales,2024-12-17
1034,1644,expense,152.5,Sales,2024-10-18
1035,1869,expense,18.2,Marketing,2024-12-23
1036,1770,income,609.41,HR,2024-07-27
1037,1436,income,338.75,Finance,2024-11-05
1038,1022,expense,49.49,HR,2024-12-08
1039,1996,income,94.19,Finance,2024-09-14
1040,1564,expense,54.09,Sales,2024-08-04
1041,1676,expense,474.14,Sales,2024-10-06
1042,1713,income,49.47,Marketing,2024-11-21
1043,1457,expense,701.79,Finance,2024-08-05
1044,1082,income,10.36,HR,2024-09-04
1045,1144,expense,143.43,Marketing,2024-08-25
1046,1084,expense,1106.68,Marketing,2024-11-22
1047,1077,expense,633.87,Marketing,2024-11-25
1048,1456,expense,37.88,HR,2024-10-02
1049,1877,expense,860.54,Marketing,2024-10-14
1050,1000,expense,339.66,HR,2024-09-22
1051,1050,expense,937.95,Marketing,2024-11-13
1052,1684,income,459.07,Finance,2024-11-23
1053,1716,income,572.59,Sales,2024-07-18
1054,1771,income,2518.1,Finance,2024-11-23
1055,1445,income,132.2,Finance,2024-11-02
1056,1448,expense,489.01,Marketing,2024-07-02
1057,1880,expense,308.39,Finance,2024-09-14
1058,1487,expense,20.13,Finance,2024-12-26
1059,1799,income,7.29,Finance,2024-11-15
1060,1033,expense,63.48,Marketing,2024-11-19
1061,1347,income,523.62,HR,2024-07-26
1062,1094,expense,418.7,Sales,2024-08-16
1063,1071,expense,403.08,Sales,2024-07-30
1064,1550,income,16.19,HR,2024-08-25
1065,1153,income,316.78,HR,2024-10-27
1066,1249,income,1292.63,Finance,2024-12-17
1067,1673,expense,253.41,Sales,2024-11-09
1068,1437,expense,490.31,HR,2024-11-16
1069,1117,expense,756.65,Finance,2024-11-29
1070,1770,income,766.07,Sales,2024-12-12
1071,1890,expense,366.24,Marketing,2024-11-07
1072,1305,expense,975.79,Marketing,2024-11-17
1073,1267,expense,248.28,Sales,2024-07-21
1074,1960,income,1097.73,Sales,2024-09-06
1075,1053,income,137.37,Marketing,2024-11-03
1076,1235,expense,164.4,Marketing,2024-08-12
1077,1388,income,27.29,Sales,2024-12-29
1078,1989,income,793.79,Finance,2024-10-08
1079,1733,income,269.83,HR,2024-10-31
1080,1762,expense,130.11,HR,2024-10-01
1081,1824,expense,131.85,Sales,2024-11-17
1082,1400,expense,1158.34,HR,2024-11-06
1083,1623,expense,897.63,Marketing,2024-12-08
1084,1766,expense,403.19,Marketing,2024-10-24
1085,1302,income,478.7,HR,2024-10-23
1086,1918,expense,321.54,Sales,2024-11-19
1087,1206,income,248.52,Marketing,2024-10-27
1088,1228,expense,1235.37,Finance,2024-10-01
1089,1852,income,67.12,Finance,2024-11-19
1090,1909,income,271.03,Marketing,2024-07-09
1091,1577,income,211.23,Marketing,2024-09-11
1092,1074,income,344.73,HR,2024-07-26
